Alias,Address,City,State,Zip,Lat,Lng,Time,Time_window_start,Time_window_end,
ToDelete - MAR21 ~ Marriott Hotel - Augusta ~ REPID3503,2 10th St,Augusta,GA,30901-1133,33.47849,-81.96714,30,8:00,17:00,
ToDelete - SOH300 ~ SoHo South - Daniel Reed Hospitality ~ REPID3503,300 Bull Street  Suite 201,Savannah,GA,31401,32.07397,-81.09354,30,8:00,17:00,
ToDelete - TRA738 ~ Travelodge - Hinesville ~ REPID3503,738 E Oglethorpe Hwy,Hinesville,GA,31313-2808,31.8532,-81.57894,30,8:00,17:00,
ToDelete - RYA3034 ~ Ryan's -Augusta ~ REPID3503,3034 Peach Orchard Road,Augusta,GA,30906,33.41428,-82.02402,30,8:00,17:00,
ToDelete - RED4328 ~ Red Roof Inn ~ REPID3503,4328 Belair Frontage Rd,Augusta,GA,30909-9412,33.48125,-82.12902,30,8:00,17:00,
ToDelete - ECO726 ~ Econolodge ~ REPID3503,726 E Oglethorpe Hwy,Hinesville,GA,31313-2808,31.853,-81.58326,30,8:00,17:00,
ToDelete - SNA4300 ~ Snazzy ~ REPID3503,4300 Highway 17 South,Richmond Hill,GA,31324,31.10635,-81.68153,30,8:00,17:00,
ToDelete - DOU50 ~ Doubletree - Pooler ~ REPID3503,50 Y Johnson Hagins Rd,Pooler,GA,31408,32.13914,-81.23138,30,8:00,17:00,
ToDelete - BRE1500 ~ The Breakfast Club ~ REPID3503,1500 Butler Ave,Tybee Island,GA,31328,31.99363,-80.84857,30,8:00,17:00,
ToDelete - ECO1103 ~ Econolodge ~ REPID3503,1103 15th St,Augusta,GA,30901-3111,33.47142,-81.99158,30,8:00,17:00,
ToDelete - TRA459 ~ Travelodge Inn & Suites ~ REPID3503,459 Park 20 W,Grovetown,GA,30813-0160,33.48051,-82.13466,30,8:00,17:00,
ToDelete - TRA4120 ~ Travelodge ~ REPID3503,4120 US Highway 17,Richmond Hill,GA,31324-3306,31.92942,-81.33037,30,8:00,17:00,
ToDelete - SCA201 ~ SCAD Univeristy ~ REPID3503,201 W Oglethorpe,Savannah,GA,31401,32.07722,-81.09573,30,8:00,17:00,
ToDelete - COM5308 ~ Comfort Inn ~ REPID3503,5308 New Jesup Hwy,Brunswick,GA,31523-1214,31.22437,-81.52491,30,8:00,17:00,
ToDelete - RYA2330 ~ Ryan's #2419 ~ REPID3503,2330 Memorial Dr,Waycross,GA,31501-1007,31.20109,-82.32841,30,8:00,17:00,
ToDelete - SUN800 ~ Sunnyside Up - Savannah ~ REPID3503,800 E. Derenne Ave.,Savannah,GA,31405,32.02563,-81.09648,30,8:00,17:00,
ToDelete - LOC7360 ~ Loc's Chicken and Waffles ~ REPID3503,7360 Skidaway Rd,Savannah,GA,31406-4533,31.98803,-81.0745,30,8:00,17:00,
ToDelete - OME1 ~ Omelette House - Savannah ~ REPID3503,1 Diamond Cswy Ste 26,Savannah,GA,31406-7436,31.95725,-81.09875,30,8:00,17:00,
ToDelete - BRE2130 ~ The Breakfast Place - Savannah ~ REPID3503,2130 E Victory Dr,Savannah,GA,31404-3918,32.04007,-81.06205,30,8:00,17:00,
ToDelete - SUN4800 ~ Sunny Side Up - Garden City ~ REPID3503,4800 Augusta Rd.,Garden City,GA,31408,32.10995,-81.15784,30,8:00,17:00,
ToDelete - OME10070 ~ Omelette Cafe - Richmond Hill ~ REPID3503,10070 Ford Ave,Richmond Hill,GA,31324-8803,31.94791,-81.31081,30,8:00,17:00,
ToDelete - OME410 ~ Omelette Cafe - Rincon ~ REPID3503,410 S Columbia Ave,Rincon,GA,31326-9410,32.2767,-81.22868,30,8:00,17:00,
ToDelete - BES688 ~ Best Western Bradford Inn ~ REPID3503,688 S Main St,Swainsboro,GA,30401-4819,32.57135,-82.31837,30,8:00,17:00,
ToDelete - ROD6800 ~ Rodeway Inn - Savannah ~ REPID3503,6800 Abercorn St,Savannah,GA,31405-5823,32.01473,-81.11167,30,8:00,17:00,
ToDelete - RAM301 ~ Ramada - Pooler ~ REPID3503,301 Governor Treuther Dr.,Pooler,GA,31322,32.10972,-81.2401,30,8:00,17:00,
ToDelete - SUP387 ~ Super 8 - Savannah ~ REPID3503,387 Canebrake Rd,Savannah,GA,31419-9001,32.00165,-81.28057,30,8:00,17:00,
ToDelete - COU16 ~ Country Inn and Suites - Savannah ~ REPID3503,16 Gateway Blvd E,Savannah,GA,31419-7554,32.00636,-81.27745,30,8:00,17:00,
ToDelete - RAM2154 ~ Ramada Limited -Augusta ~ REPID3503,2154 Gordon Hwy,Augusta,GA,30909,33.44856,-82.08081,30,8:00,17:00,
ToDelete - WGA-GOL114 ~ Golden Corral Restaurant ~ REPID3503,114 Golden Isles Plaza,Brunswick,GA,31520,31.2131,-81.49156,30,8:00,17:00,
ToDelete - WGA-DEN308 ~ Denny's Restaurant ~ REPID3503,308 Millennium Blvd,Brunswick,GA,31525,31.24561,-81.50325,30,8:00,17:00,
ToDelete - WGA-BES126 ~ Best Western - Brunswick ~ REPID3503,126 Venture Drive,Brunswick,GA,31525,31.24422,-81.50508,30,8:00,17:00,
ToDelete - WGA-COA3700 ~ Coastal Georgia Community College ~ REPID3503,3700 Atlanta Avenue,Brunswick,GA,31520,31.15386,-81.48141,30,8:00,17:00,
ToDelete - WGA-COM25 ~ Comfort Suites - Brunswick ~ REPID3503,25 Ashton Drive,Brunswick,GA,31523,31.13478,-81.57243,30,8:00,17:00,
ToDelete - WGA-COM220 ~ Comfort Suites - Brunswick ~ REPID3503,220 Gateway Center Boulevard,Brunswick,GA,31525,31.23602,-81.49915,30,8:00,17:00,
ToDelete - WGA-COU211 ~ Country Inn & Suites - Brunswick ~ REPID3503,211 Gateway Center Boulevard,Brunswick,GA,31525,31.23705,-81.49821,30,8:00,17:00,
ToDelete - WGA-DAY300 ~ Days Inn ~ REPID3503,300 Warner Mason Blvd,Brunswick,GA,31525,31.21778,-81.522,30,8:00,17:00,
ToDelete - WGA-ECO171 ~ Econolodge - Brunswick ~ REPID3503,171 Palisade Drive,Brunswick,GA,31523,31.1392,-81.58152,30,8:00,17:00,
ToDelete - WGA-EMB500 ~ Embassy Suites - Brunswick ~ REPID3503,500 Mall Blvd.,Brunswick,GA,31525,31.21566,-81.48897,30,8:00,17:00,
ToDelete - WGA-FAI107 ~ Fairfield Inn & Suites - Brunswick ~ REPID3503,107 Gateway Center Circle,Brunswick,GA,31525,31.2379,-81.49914,30,8:00,17:00,
ToDelete - WGA-HAM128 ~ Hampton Inn - Brunswick ~ REPID3503,128 Venture Drive,Brunswick,GA,31525,31.24399,-81.50583,30,8:00,17:00,
ToDelete - WGA-HAM230 ~ Jameson Inn - Brunswick ~ REPID3503,230 Warren Mason Boulevard,Brunswick,GA,31520,31.21684,-81.52275,30,8:00,17:00,
ToDelete - WGA-HOW3040 ~ Howard Johnson - Brunswick ~ REPID3503,3040 Scarlett Street,Brunswick,GA,31520,31.21995,-81.52023,30,8:00,17:00,
ToDelete - WGA-LA165 ~ La Quinta Inn & Suites - Brunswick ~ REPID3503,165 Warren Mason Blvd.,Brunswick,GA,31520,31.21754,-81.52395,30,8:00,17:00,
ToDelete - WGA-MIC146 ~ Microtel Inn - Brunswick ~ REPID3503,146 Gateway Center Blvd,Brunswick,GA,31525,31.23871,-81.50054,30,8:00,17:00,
ToDelete - WGA-QUA125 ~ Quality Inn - Brunswick ~ REPID3503,125 Venture Drive,Brunswick,GA,31525,31.24503,-81.50604,30,8:00,17:00,
ToDelete - WGA-RAM15 ~ Ramada - Brunswick ~ REPID3503,15 Wammock Court,Brunswick,GA,31523,31.22408,-81.52366,30,8:00,17:00,
ToDelete - WGA-RED25 ~ Red Roof Inn & Suites - Brunswick ~ REPID3503,25 Tourist Dr.,Brunswick,GA,31520,31.21885,-81.52221,30,8:00,17:00,
ToDelete - WGA-ROD5272 ~ Rodeway Inn - Brunswick ~ REPID3503,5272 New Jesup Hwy.,Brunswick,GA,31523,31.22392,-81.52313,30,8:00,17:00,
ToDelete - WGA-SLE200 ~ Sleep Inn & Suites - Brunswick ~ REPID3503,200 Stellar Drive,Brunswick,GA,31525,31.24735,-81.50558,30,8:00,17:00,
ToDelete - WGA-SUP211 ~ Super 8 - Brunswick ~ REPID3503,211 Palisade Drive,Brunswick,GA,31523,31.13941,-81.5821,30,8:00,17:00,
ToDelete - WGA-CLA5252 ~ Clarion Inn ~ REPID3503,5252 New Jesup Hwy,Brusnwick,GA,31523,31.22336,-81.52312,30,8:00,17:00,
ToDelete - WGA-AUG655 ~ Augusta CC ~ REPID3503,655 Milledge,Augusta,GA,30901,33.48267,-82.01025,30,8:00,17:00,
ToDelete - WGA-SUP3026 ~ Super 8 ~ REPID3503,3026 Washington Road,Augusta,GA,30907,33.5116,-82.04697,30,8:00,17:00,
"ToDelete - WGA-HOM1049 ~ Homewood Suites by Hilton Augusta, GA ~ REPID3503           ",1049 Stevens Creek Rd,Augusta,GA,30907,33.51526,-82.044,30,8:00,17:00,
ToDelete - WGA-PAI1235 ~ Paine College ~ REPID3503,1235 15th St,Augusta,GA,30901,33.46951,-81.99316,30,8:00,17:00,
ToDelete - WGA-AUG2086 ~ Augusta National Golf Club ~ REPID3503,2086 Washington Rd.,Augusta,GA,30913,33.49444,-82.01043,30,8:00,17:00,
ToDelete - WGA-GOL231 ~ Golden Corral Restaurant ~ REPID3503,231 BOBBY JONES EXPWY,Augusta,GA,30907,33.50566,-82.09186,30,8:00,17:00,
ToDelete - WGA-ROD2926 ~ Rodeway Inn ~ REPID3503,2926 Peach Orchard Rd.,Augusta,GA,30906,33.41708,-82.02267,30,8:00,17:00,
ToDelete - WGA-HAM3030 ~ HAMPTON INN ~ REPID3503,3030 Washington Rd,Augusta,GA,30907,33.5115,-82.04774,30,8:00,17:00,
ToDelete - WGA-WES3556 ~ West Lake C.C. ~ REPID3503,3556 W Lake Dr,Augusta,GA,30907-8930,33.54425,-82.06666,30,8:00,17:00,
ToDelete - WGA-HOM3606 ~ Home2 Suites by Hilton ~ REPID3503,3606 Exchange Lane,Augusta,GA,30909,33.48946,-82.07658,30,8:00,17:00,
ToDelete - WGA-HOL441 ~ Holiday Inn ~ REPID3503,441 Park West Dr.,Augusta,GA,30813,33.47996,-82.13555,30,8:00,17:00,
ToDelete - WGA-SUP456 ~ SUPER 8 ~ REPID3503,456 Park W Dr,Augusta,GA,30913,33.48008,-82.13337,30,8:00,17:00,
ToDelete - WGA-BAY2905 ~ Baymont Inn - Augusta ~ REPID3503,2905 Riverwest Drive,Augusta,GA,30907,33.52441,-82.0352,30,8:00,17:00,
ToDelete - WGA-BAY629 ~ Baymont Inn & Suites - Augusta ~ REPID3503,629 NW Frontage Road,Augusta,GA,30907,33.49395,-82.08731,30,8:00,17:00,
ToDelete - WGA-BES2650 ~ Americas Best Value Inn ~ REPID3503,2650 B Center West Pkwy,Augusta,GA,30909-2165,33.51453,-82.03407,30,8:00,17:00,
ToDelete - WGA-CLA3038 ~ Clarion Suites - Augusta ~ REPID3503,3038 Washington Road,Augusta,GA,30907,33.5116,-82.04865,30,8:00,17:00,
ToDelete - WGA-COM2121 ~ Comfort Inn - Augusta ~ REPID3503,2121 Noland Connector,Augusta,GA,30909,33.46473,-82.07339,30,8:00,17:00,
ToDelete - WGA-COM4071 ~ Comfort Inn & Suites - Augusta ~ REPID3503,4071 Jimmie Dyess Pkwy,Augusta,GA,30909,33.47819,-82.12986,30,8:00,17:00,
ToDelete - WGA-COM2911 ~ Comfort Suites - Augusta ~ REPID3503,2911 Riverwest Drive,Augusta,GA,30907,33.52484,-82.03467,30,8:00,17:00,
ToDelete - WGA-COU103 ~ Country Inn & Suites - Augusta ~ REPID3503,103 Sherwood Drive,Augusta,GA,30909,33.51303,-82.03693,30,8:00,17:00,
ToDelete - WGA-FAI2175 ~ Fairfield Inn - Augusta ~ REPID3503,2175 Gordon Highway,Augusta,GA,30909,33.44994,-82.08021,30,8:00,17:00,
ToDelete - WGA-HAM4083 ~ Hampton Inn - Augusta - Jimmie Dyess ~ REPID3503,4081 Jimmie Dyess Pkwy,Augusta,GA,30909,33.4789,-82.13042,30,8:00,17:00,
ToDelete - WGA-HIL1063 ~ Hilton Garden Inn - Augusta - Stevens Cre ~ REPID3503,1065 Stevens Creek Road,Augusta,GA,30907,33.51432,-82.04402,30,8:00,17:00,
ToDelete - WGA-OC276 ~ O'Charley's - Augusta ~ REPID3503,276 Robert C. Daniel Jr. Pkwy,Augusta,GA,30909,33.48481,-82.08051,30,8:00,17:00,
ToDelete - WGA-QUA4073 ~ Quality Inn - Augusta ~ REPID3503,4073 Jimmie Dyess Pkwy,Augusta,GA,30909,33.4779,-82.13068,30,8:00,17:00,
ToDelete - WGA-QUA1455 ~ Quality Inn - Augusta - Walton Way ~ REPID3503,1455 Walton Way,Augusta,GA,30901,33.47563,-81.98425,30,8:00,17:00,
ToDelete - WGA-SLE1052 ~ Sleep Inn - Claussen Rd. - Augusta ~ REPID3503,1050 Claussen Road,Augusta,GA,30907,33.51608,-82.04054,30,8:00,17:00,
ToDelete - WGA-STA2540 ~ Staybridge - Augusta - Center West Pkwy ~ REPID3503,2540 Center West Parkway,Augusta,GA,30909,33.51397,-82.03766,30,8:00,17:00,
ToDelete - WGA-SUP2137 ~ Super 8 ~ REPID3503,2137 Gordon Hwy,Augusta,GA,30909,33.45053,-82.07814,30,8:00,17:00,
ToDelete - WGA-VET800 ~ Veterans Canteen Service - Augusta ~ REPID3503,Medical Center,Augusta,GA,30902-0902,33.48419,-82.0919,30,8:00,17:00,
ToDelete - WGA-WIN4087 ~ Wingate - Augusta - Belair ~ REPID3503,4087 Belair Road,Augusta,GA,30909,33.47057,-82.12801,30,8:00,17:00,
ToDelete - WGA-WIN2123 ~ Wingate Inn - Augusta - Noland Connector ~ REPID3503,2123 Noland Connector,Augusta,GA,30909,33.46473,-82.07339,30,8:00,17:00,
ToDelete - WGA-JAM1062 ~ Jameson Suites - Augusta ~ REPID3503,1062 Claussen Rd.,Augusta,GA,30907,33.51877,-82.03782,30,8:00,17:00,
ToDelete - RED20M ~ Red Roof Inn & Suites Savannah Airport ~ REPID3503,20 Mill Creek Cir,Pooler,GA,31322-2151,32.13834,-81.24257,30,8:00,17:00,
ToDelete - WGA-COM155 ~ Comfort Inn ~ REPID3503,155 Main Street,Blackshear,GA,31516,31.30541,-82.24096,30,8:00,17:00,
ToDelete - WGA-SUP001 ~ SUPER 8 ~ REPID3503,12905 Interstate 95,Darien,GA,30305,36.87801,-77.40371,30,8:00,17:00,
ToDelete - WGA-HAM610 ~ Hampton Inn - Darien ~ REPID3503,610 Highway 251,Darien,GA,31305,31.40001,-81.45139,30,8:00,17:00,
ToDelete - WGA-QUA002 ~ Quality Inn - Darien ~ REPID3503,"Hwy 251, I-95, Exit 49",Darien,GA,31305,31.37023,-81.43399,30,8:00,17:00,
ToDelete - WGA-SUP706 ~ Super 8 Motel - Darien ~ REPID3503,706 Hwy 251,Darien,GA,31305,31.39973,-81.45185,30,8:00,17:00,
ToDelete - WGA-QUA2110 ~ Quality Inn & Suites GA229 ~ REPID3503,2110 US Highway 441 S,Dublin,GA,31021-1712,32.53355,-82.90891,30,8:00,17:00,
ToDelete - WGA-GOL2113 ~ Golden Corral Restaurant ~ REPID3503,2113 VETERANS BLVD.,Dublin,GA,31021,32.54287,-82.95706,30,8:00,17:00,
ToDelete - WGA-HAM2108 ~ Hampton Inn - Dublin ~ REPID3503,2108 Hwy 441 S.,Dublin,GA,31021,32.53727,-82.97134,30,8:00,17:00,
ToDelete - WGA-LA101 ~ La Quinta Inn - Dublin ~ REPID3503,101 Travel Centre Blvd.,Dublin,GA,31021,32.48662,-82.93874,30,8:00,17:00,
ToDelete - WGA-SUP2150 ~ Super 8- Dublin ~ REPID3503,2150 US Hwy 441 South,Dublin,GA,31021,32.49179,-82.93069,30,8:00,17:00,
ToDelete - WGA-COM703 ~ Comfort Inn - Darien ~ REPID3503,703 Frontage Road,Darien,GA,31305,31.37023,-81.43399,30,8:00,17:00,
ToDelete - WGA-BAY357 ~ Baymont Inn & Suites - Garden City ~ REPID3503,357 Main Street,Garden City,GA,31408,32.10588,-81.14626,30,8:00,17:00,
ToDelete - WGA-BES452 ~ Best Western - Augusta ~ REPID3503,452 Parkwest Drive,Grovetown,GA,30813-3216,33.48064,-82.13385,30,8:00,17:00,
ToDelete - WGA-GOL7411 ~ Golden Corral ~ REPID3503,7411 E. OGLETHORPE HWY.,Hinesville,GA,31313,31.7809,-81.61958,30,8:00,17:00,
ToDelete - WGA-BES773 ~ Baymont Inn & Suites ~ REPID3503,773 Veterans Parkway,Hinesville,GA,31313,31.8328,-81.61739,30,8:00,17:00,
ToDelete - WGA-COU742 ~ Country Inn & Suites - Hinesville ~ REPID3503,742 General Stewart Way,Hinesville,GA,31313,31.85398,-81.57977,30,8:00,17:00,
ToDelete - WGA-FAI1494 ~ Fairfield Inn - Hinesville ~ REPID3503,1494 East Oglethorpe Highway,Hinesville,GA,31313,31.85796,-81.57079,30,8:00,17:00,
ToDelete - WGA-HAM1148 ~ Hampton Inn - Hinesville ~ REPID3503,1148 E. Oglethorpe Highway,Hinesville,GA,31313,31.85505,-81.57602,30,8:00,17:00,
ToDelete - WGA-LA1740 ~ La Quinta Inn & Suites - Hinesville ~ REPID3503,1740 E. Oglethorpe Hwy.,Hinesville,GA,31313,31.85894,-81.56717,30,8:00,17:00,
ToDelete - WGA-JEK371 ~ JEKYLL ISLAND CLUB HOTEL ~ REPID3503,371 Riverview Drive,Jekyll Island,GA,31527,31.06047,-81.42258,30,8:00,17:00,
ToDelete - WGA-DAY60 ~ Days Inn & Suites - Jekyll Island ~ REPID3503,60 S. Beachview Drive,Jekyll Island,GA,31527,31.04304,-81.41287,30,8:00,17:00,
ToDelete - WGA-QUA700 ~ Quality Inn - Jekyll Isle ~ REPID3503,700 N. Beachview Drive,Jekyll Island,GA,31527,31.06771,-81.40565,30,8:00,17:00,
ToDelete - WGA-HAM200 ~ Hampton Inn - Jekyll Isle ~ REPID3503,200 Beachview Drive,Jekyll Island,GA,31527,31.05454,-81.4081,30,8:00,17:00,
ToDelete - WGA-DEN12222 ~ Denny's Restaurant ~ REPID3503,1222 Boone Ave,Kingsland,GA,31548,30.78963,-81.65711,30,8:00,17:00,
ToDelete - WGA-COU1224 ~ Country Hearth Inn ~ REPID3503,1224 Boone Ave.,Kingsland,GA,31548,30.79,-81.65995,30,8:00,17:00,
ToDelete - WGA-BES1375 ~ Best Western Plus ~ REPID3503,1375 Hospitality Ave,Kingsland,GA,31548-6816,30.79011,-81.65218,30,8:00,17:00,
ToDelete - WGA-COM1322 ~ Comfort Suites - Kingsland ~ REPID3503,1322 Hospitality Avenue,Kingsland,GA,31548,30.79115,-81.65236,30,8:00,17:00,
ToDelete - WGA-COU135 ~ Country Inn & Suites - Kingsland ~ REPID3503,135 The Lakes Boulevard,Kingsland,GA,31548,30.79019,-81.65147,30,8:00,17:00,
ToDelete - WGA-FAI1319 ~ Fairfield Inn & Suites - Kingsland ~ REPID3503,1319 E. King Avenue,Kingsland,GA,31548,30.79218,-81.65493,30,8:00,17:00,
ToDelete - WGA-HAW1323 ~ Hawthorn Suites ~ REPID3503,1323 East King Avenue,Kingsland,GA,31548,30.79197,-81.65413,30,8:00,17:00,
ToDelete - WGA-MIC1322 ~ Microtel Inn & Suites - Kingsland ~ REPID3503,1325 East King Avenue,Kingsland,GA,31548,30.79103,-81.65443,30,8:00,17:00,
ToDelete - WGA-RED1363 ~ Red Roof Inn - Kingsland ~ REPID3503,1363 Hwy 40 East,Kingsland,GA,31548,30.79056,-81.65276,30,8:00,17:00,
ToDelete - WGA-SLE1321 ~ Sleep Inn & Suites - Kingsland ~ REPID3503,1321 Hospitality Avenue,Kingsland,GA,31548,30.7914,-81.65365,30,8:00,17:00,
ToDelete - WGA-SUN3830 ~ Sunrise Grill ~ REPID3503,3830 Washington Rd,Martinez,GA,30907,33.51067,-82.08879,30,8:00,17:00,
ToDelete - WGA-DAY3926 ~ Days Inn - Richmond Hill ~ REPID3503,3926 Highway 17,Richmond Hill,GA,31324,31.93128,-81.32833,30,8:00,17:00,
ToDelete - WGA-ECO4701 ~ Econolodge - Richmond Hill ~ REPID3503,4701 US 17 S Exit 87,Richmond Hill,GA,31324-0047,31.95842,-81.32204,30,8:00,17:00,
ToDelete - WGA-HAM4679 ~ Hampton Inn - Richmond Hill ~ REPID3503,4679 U.S. 17,Richmond Hill,GA,31324,31.92308,-81.33627,30,8:00,17:00,
ToDelete - WGA-SCO3888 ~ Scottish Inns ~ REPID3503,3888 U.S. 17 Route 1,Richmond Hill,GA,31324,31.9544,-81.32836,30,8:00,17:00,
ToDelete - WGA-BRE001 ~ Brewton Parker College ~ REPID3503,Hwy 280,Mt. Vernon,GA,30445,32.18567,-82.57005,30,8:00,17:00,
ToDelete - HAM2171G ~ Hampton Inn -Augusta ~ REPID3503,2171 Gordon Hwy,Augusta,GA,30909-5400,33.44946,-82.08264,30,8:00,17:00,
ToDelete - HAM603 ~ Hampton inn & Suites ~ REPID3503,603 Oglethorpe Ave,Savannah,GA,31401,32.07841,-81.09866,30,8:00,17:00,
ToDelete - WGA-COM1922 ~ Comfort Suites ~ REPID3503,1922 Memorial Drive,Waycross,GA,31501,31.20167,-82.33227,30,8:00,17:00,
ToDelete - WGA-DAY2016 ~ Days Inn ~ REPID3503,2016 Memorial Drive,Waycross,GA,31501,31.20388,-82.3342,30,8:00,17:00,
ToDelete - WGA-BES2570 ~ Best Western Bradbury Suites - Waycross ~ REPID3503,2570 Memorial Drive,Waycross,GA,31503,31.1933,-82.32056,30,8:00,17:00,
ToDelete - WGA-HAM1720 ~ Hampton Inn - Waycross ~ REPID3503,1720 Brunswick Highway 82,Waycross,GA,31501,31.20641,-82.33439,30,8:00,17:00,
ToDelete - WGA-SUP132 ~ Super 8 ~ REPID3503,132 Havanna Ave,Waycross,GA,31501,31.20184,-82.32777,30,8:00,17:00,
ToDelete - WGA-OCE1401 ~ Hotel Tybee ~ REPID3503,1401 Strand Ave.,Tybee Isle,GA,31328,31.994,-80.84665,30,8:00,17:00,
ToDelete - WGA-COM1893 ~ Comfort Inn - Thomson ~ REPID3503,1893 Washington Road N.W.,Thomson,GA,30824,33.50791,-82.50407,30,8:00,17:00,
ToDelete - WGA-HAM1702 ~ Hampton Inn ~ REPID3503,1702 Washington Road,Thomson,GA,30824,33.50251,-82.50328,30,8:00,17:00,
ToDelete - WGA-DAY108 ~ Days Inn & Suites - Swainsboro ~ REPID3503,108 Alice Circle,Swainsboro,GA,30401,32.57831,-82.31739,30,8:00,17:00,
ToDelete - WGA-SHO2505 ~ Shoney's ~ REPID3503,2505 E 1st St,Vidalia,GA,30474-8814,32.20588,-82.37691,30,8:00,17:00,
ToDelete - WGA-AME155 ~ AmericInn Vidalia ~ REPID3503,155 Mose Coleman Drive,Vidalia,GA,30474,32.20162,-82.35709,30,8:00,17:00,
ToDelete - WGA-COM1509 ~ Comfort Inn - Vidalia ~ REPID3503,1509 East 1st Street,Vidalia,GA,30474,32.21034,-82.39295,30,8:00,17:00,
ToDelete - WGA-HAM3303 ~ Hampton Inn - Vidalia ~ REPID3503,3303 US Hwy 280 East,Vidalia,GA,30474,32.20315,-82.35461,30,8:00,17:00,
ToDelete - WGA-MAG107 ~ Magnolia Inn ~ REPID3503,107 San Drive,Pooler,GA,31322,32.11197,-81.24318,30,8:00,17:00,
ToDelete - WGA-OML210 ~ Omlette House ~ REPID3503,210 B. Skinner Ave.,Pooler,GA,31322,32.113,-81.24395,30,8:00,17:00,
ToDelete - WGA-BES755 ~ Best Western - Pooler ~ REPID3503,155 Bourne Avenue,Pooler,GA,31322,32.11417,-81.23617,30,8:00,17:00,
ToDelete - WGA-HOL103 ~ Holiday Inn & Suites ~ REPID3503,103 Son Drive,Pooler,GA,31322,32.11185,-81.24152,30,8:00,17:00,
ToDelete - WGA-LA414 ~ La Quinta Inn - Pooler ~ REPID3503,414 Gray St,Pooler,GA,31322,32.11465,-81.24068,30,8:00,17:00,
ToDelete - WGA-SLE105 ~ Sleep Inn - Pooler ~ REPID3503,105 San Dr.,Pooler,GA,31322,32.11201,-81.24302,30,8:00,17:00,
ToDelete - WGA-TRA130 ~ Travelodge - Pooler ~ REPID3503,130 Continental Boulevard,Pooler,GA,31322,32.10948,-81.23483,30,8:00,17:00,
ToDelete - WGA-INN101 ~ Inn @ Mulberry Grove ~ REPID3503,101 O'Leary Rd,Savannah,GA,31407,32.20308,-81.18388,30,8:00,17:00,
ToDelete - WGA-COM115 ~ Comfort Suites - Port Wentworth ~ REPID3503,115 Traveler Way,Port Wentworth,GA,31407,32.19451,-81.19322,30,8:00,17:00,
ToDelete - WGA-COU200 ~ Country Inn & Suites - Port Wentworth ~ REPID3503,200 Raley Road,Port Wentworth,GA,31407,32.18992,-81.19196,30,8:00,17:00,
ToDelete - WGA-DAY105 ~ Days Inn & Suites - Port Wentworth ~ REPID3503,105 Travelers Way,Port Wentworth,GA,31407,32.1937,-81.19428,30,8:00,17:00,
ToDelete - WGA-HAM7050 ~ Hampton Inn - Port Wentworth ~ REPID3503,7050 GA Hwy 21,Port Wentworth,GA,31407,32.18853,-81.19388,30,8:00,17:00,
ToDelete - WGA-SLE7206 ~ Sleep Inn - Port Wentworth ~ REPID3503,7206 Highway 21 N,Port Wentworth,GA,31407,32.19594,-81.19524,30,8:00,17:00,
ToDelete - WGA-SUP7200 ~ Super 8 - Port Wentworth ~ REPID3503,"7200 Hwy 21 North,",Port Wentworth,GA,31407,32.19478,-81.19485,30,8:00,17:00,
ToDelete - WGA-WIN001 ~ Best Western - Port Wentworth ~ REPID3503,115 Oleary Rd,Port Wentworth,GA,31407,32.18881,-81.19152,30,8:00,17:00,
ToDelete - WGA-CUM2710 ~ Cumberland Island Inn and Suites ~ REPID3503,2710 Osborn Rd.,St Marys,GA,31558,30.75315,-81.57735,30,8:00,17:00,
ToDelete - WGA-VIL500 ~ Village Inn & Pub ~ REPID3503,500 Mallory St.,St Simon Isle,GA,31522,31.14528,-81.39055,30,8:00,17:00,
ToDelete - WGA-THE117 ~ Sandcastle Cafe ~ REPID3503,117 Mallery St,St Simons Is,GA,31522-4714,31.13476,-81.39674,30,8:00,17:00,
ToDelete - WGA-KIN001 ~ King and Prince Resort ~ REPID3503,201 Arnold St,St. Simons,GA,31522,31.1395,-81.37943,30,8:00,17:00,
ToDelete - WGA-HAM2204 ~ Hampton Inn - St. Simons ~ REPID3503,2204 Demere Road,St. Simons,GA,31522,31.16029,-81.38984,30,8:00,17:00,
ToDelete - WGA-GEO100 ~ Georgia Southern University ~ REPID3503,97 Georgia Ave,Statesboro,GA,30458,32.4255,-81.78054,30,8:00,17:00,
ToDelete - WGA-LA 225 ~ La Quinta Inn - Statesboro ~ REPID3503,225 Lanier Dr,Statesboro,GA,30458,32.40811,-81.7825,30,8:00,17:00,
"ToDelete - WGA-HAM350 ~ Hampton Inns Statesboro, GA ~ REPID3503           ",350 Brampton Ave,Statesboro,GA,30458,32.41233,-81.76958,30,8:00,17:00,
ToDelete - WGA-BAY425 ~ Baymont Inn & Suites - Statesboro ~ REPID3503,425 S. Main Street,Statesboro,GA,30458,32.43685,-81.7855,30,8:00,17:00,
ToDelete - WGA-COM17870 ~ Comfort Inn & Suites - Statesboro ~ REPID3503,17870 Hwy 67,Statesboro,GA,30458,32.40741,-81.76148,30,8:00,17:00,
ToDelete - WGA-DAY616 ~ Days Inn - Statesboro ~ REPID3503,616 Fair Road,Statesboro,GA,30458,32.43217,-81.77903,30,8:00,17:00,
ToDelete - WGA-QUA230 ~ Quality Inn & Suites - Statesboro ~ REPID3503,230 S. Main Street,Statesboro,GA,30458,32.44301,-81.78313,30,8:00,17:00,
